,Price,Address,Latitude,Longitude,Sqft
7814,474000," 35 Saranac Blvd, Toronto ",43.7227112,-79.4320891,650.0
7816,1160000,"216 Aldercrest Rd, Toronto ",43.6067107,-79.541574,1300.0
7818,690000," 215 The Donway West Ave, Toronto ",43.738077600000004,-79.3466184,1300.0
7819,930000,"130 Watson Ave, Toronto ",43.6643677,-79.4924134,900.0
7820,569000," 223 St Clair Ave W, Toronto ",43.6856789,-79.404689,650.0
7821,600000," 33 Sheppard Ave E, Toronto ",43.7616727,-79.4089323,950.0
7824,574000," 21 Carlton St, Toronto ",43.6611027,-79.3821061,550.0
7825,780000," 711 Bay St, Toronto ",43.65881029999999,-79.3846429,1100.0
7826,592200," 383 Sorauren Ave, Toronto ",43.6503765,-79.4449358,650.0
7827,625000," 270 Queens Quay W, Toronto ",43.639096200000004,-79.3864748,850.0
7829,818000,"22 Hollis St, Toronto ",43.6881099,-79.48934890000001,1300.0
7830,640800," 295 Adelaide St W, Toronto ",43.647627299999996,-79.39040809999999,550.0
7831,930000," 3800 Yonge St, Toronto ",43.7388999,-79.40673520000001,1500.0
7832,1328000," 1080 Bay St, Toronto ",43.6669805,-79.38888890000001,850.0
7833,972000,"17 Frith Rd, Toronto ",43.7458015,-79.5168927,2750.0
7836,611000," 55 Harrison Garden Blvd, Toronto ",43.756684,-79.4074155,750.0
7838,755000," 90 Stadium Rd, Toronto ",43.6344756,-79.4015886,650.0
7839,109000," 4645 Jane St, Toronto ",43.769323799999995,-79.5197725,850.0
7840,1350000,"7 Morgandale Cres, Toronto ",43.785861600000004,-79.3140089,2250.0
7841,325000," 3390 Weston Rd, Toronto ",43.749187400000004,-79.5427005,1300.0
7842,760000,"27 Dalrymple Dr, Toronto ",43.677901500000004,-79.4903594,1300.0
7843,975000," 1900 Bayview Ave, Toronto ",43.7170617,-79.3800808,950.0
7847,613000," 23 Lorraine Dr, Toronto ",43.7780172,-79.41662779999999,850.0
7849,395000," 2365 Kennedy Rd, Toronto ",43.785357399999995,-79.28849609999999,950.0
7850,419000," 4101 Sheppard Ave E, Toronto ",43.783421000000004,-79.2836525,1300.0
7851,1175000,"138 Wychwood Ave, Toronto ",43.6816233,-79.4235041,1300.0
7852,259000," 50 Lotherton Ptwy, Toronto ",43.7058446,-79.4669622,750.0
7855,415000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,250.0
7856,695000,"6 Marsh Rd, Toronto ",43.7119877,-79.2633527,900.0
7858,826000,"99 Earlsdale Ave, Toronto ",43.6857834,-79.436464,900.0
7859,2600000,"418 Bedford Park Ave, Toronto ",43.723995,-79.41999150000001,2750.0
7862,1385000," 180 Merton St, Toronto ",43.697649600000005,-79.3906814,2124.0
7864,725300," 1638 Bloor St W, Toronto ",43.6557182,-79.4564877,950.0
7865,490000," 871 Wilson Ave, Toronto ",43.7304239,-79.4658615,850.0
7867,618000," 1733 Queen St E, Toronto ",43.6672988,-79.3109055,650.0
7868,718000," 1201 Dundas St E, Toronto ",43.6647689,-79.34096679999999,850.0
7869,547500," 608 Richmond St W, Toronto ",43.6468075,-79.40279790000001,250.0
7870,617000," 101 Peter St, Toronto ",43.6475126,-79.3927022,650.0
7871,2875000," 3800 Yonge St, Toronto ",43.7388999,-79.40673520000001,2874.0
7872,404900," 2167 Lake Shore Blvd W, Toronto ",43.625545100000004,-79.4787462,550.0
7873,820000,"20 Louvain Ave, Toronto ",43.6627222,-79.3373624,900.0
7874,926800," 386 Yonge St, Toronto ",43.659127000000005,-79.38354009999999,850.0
7875,975000,"39 Rutland St, Toronto ",43.6726377,-79.4552661,2250.0
7876,458000," 1410 Dupont St, Toronto ",43.6670237,-79.4474107,650.0
7877,1330000,"163 Browning Ave, Toronto ",43.6822427,-79.35023570000001,1750.0
7879,880000," 825 Church St, Toronto ",43.6729415,-79.386777,850.0
7881,459000," 27 Rean Dr, Toronto ",43.7677011,-79.38223620000001,650.0
7883,605000," 78 St Patrick St, Toronto ",43.6525069,-79.38980169999999,650.0
7885,1697966,"506 Ontario St, Toronto ",43.6649614,-79.37129370000001,2250.0
7886,2227200,"162 Wanless Ave, Toronto ",43.72815670000001,-79.3956203,2250.0
7887,605000," 85 East Liberty St, Toronto ",43.638175,-79.4153863,650.0
7888,510000," 190 Manitoba St, Toronto ",43.623828499999995,-79.49134029999999,750.0
7889,580000," 18 Yonge St, Toronto ",43.644408399999996,-79.37656170000001,650.0
7890,950000," 390 Cherry St, Toronto ",43.6505536,-79.35738190000001,950.0
7891,1480000,"2D Percy St, Toronto ",43.655467,-79.3578062,1900.0
7892,875000," 33 Elmhurst Ave E, Toronto ",43.7624684,-79.4129929,1700.0
7893,525000," 510 King St E, Toronto ",43.656397,-79.3572863,250.0
7894,900000," 15 Stafford St, Toronto ",43.6414654,-79.41004029999999,950.0
7895,825000," 980 Broadview Ave, Toronto ",43.6822924,-79.3580401,1100.0
7896,401000," 177 Linus Rd, Toronto ",43.7913153,-79.35724809999999,950.0
7898,650000," 35 Saranac Blvd, Toronto ",43.7227112,-79.4320891,1100.0
7899,1730000,"189 Townsgate Dr, Vaughan ",43.7958545,-79.43861020000001,2750.0
7900,930000," 225 Davenport Rd, Toronto ",43.6747205,-79.3958601,1300.0
7901,625000," 30 Antibes Dr, Toronto ",43.7795126,-79.45077140000001,1500.0
7902,1050000," 43 Hanna Ave, Toronto ",43.638763399999995,-79.41931,1100.0
7903,801000," 50 Quebec Ave, Toronto ",43.6544462,-79.4676858,1300.0
7904,1310000,"118 Ardagh St, Toronto ",43.6565737,-79.4842213,1300.0
7905,895000,"192 Wintermute Blvd, Toronto ",43.8159669,-79.3170022,1750.0
7907,670000," 7 King St E, Toronto ",43.649066499999996,-79.37693,650.0
7908,738000," 57 St. Joseph St, Toronto ",43.6653563,-79.387999,550.0
7909,1850000,"134 Spruce St, Toronto ",43.6648054,-79.3608721,2250.0
7910,1165000,"41 Regent St, Toronto ",43.6587105,-79.3638509,1500.0
7911,432000," 70 Town Centre Crt, Toronto ",43.7736875,-79.2554225,650.0
7912,410000," 200 Mclevin Ave, Toronto ",43.8045151,-79.227871,950.0
7914,390000," 840 Queens Plate Dr, Toronto ",43.720384100000004,-79.6032718,750.0
7915,318000," 80 Grandravine Dr, Toronto ",43.7531774,-79.4908207,650.0
7916,640000," 159 Dundas St E, Toronto ",43.656805799999994,-79.37509240000001,650.0
7919,485000," 250 Scarlett Rd, Toronto ",43.676851299999996,-79.5067735,850.0
7920,400000," 34 Tandridge Cres, Toronto ",43.7301736,-79.5469809,1100.0
7921,541000," 20 Thomas Riley Rd, Toronto ",43.634589,-79.5410547,850.0
7922,355000," 180 Markham Rd, Toronto ",43.7417398,-79.21925290000001,950.0
7923,632000," 147 Woody Vine Way, Toronto ",43.7886364,-79.369052,1100.0
7924,482000," 1060 Sheppard Ave W, Toronto ",43.7504713,-79.4640453,650.0
7925,575000," 55 Ann O'reilly Rd, Toronto ",43.7739128,-79.32935920000001,750.0
7928,652000," 225 Sackville St, Toronto ",43.6598236,-79.36272729999999,750.0
7929,328000," 320 Dixon Rd, Toronto ",43.6966169,-79.55235350000001,1300.0
7930,1460000,"100 Treeview Dr, Toronto ",43.6100992,-79.5352506,4250.0
7931,499000," 15 La Rose Ave, Toronto ",43.6863146,-79.51419140000002,1300.0
7938,490000," 2 Hedge End Rd, Toronto ",43.808425,-79.17462059999998,1100.0
7939,440000," 17 Barberry Pl, Toronto ",43.7651861,-79.3847188,550.0
7943,572000," 365 Church St, Toronto ",43.660846,-79.3787556,550.0
7946,780000,"17 Valdane Dr, Toronto ",43.718607899999995,-79.2982926,1300.0
7947,645000," 30 Roehampton Ave, Toronto ",43.708472,-79.3974985,750.0
7948,6350000," 50 Yorkville Ave, Toronto ",43.6717308,-79.3896912,2874.0
7949,697000," 85 Skymark Dr, Toronto ",43.795134999999995,-79.3536105,1300.0
7951,468900," 55 Ann O'reilly Rd, Toronto ",43.7739128,-79.32935920000001,550.0
7953,452000," 115 Antibes Dr, Toronto ",43.7803027,-79.4455122,1300.0
7954,535000," 365 Dundas St E, Toronto ",43.6584954,-79.3686431,650.0
7956,670000,"39 Coleridge Ave, Toronto ",43.688153799999995,-79.31231269999999,1300.0
7957,3925000,"53 Argyle St, Toronto ",43.6466864,-79.42016740000001,4250.0
7958,562500," 150 East Liberty St, Toronto ",43.638763899999994,-79.4162418,650.0
7959,510000," 125 Village Green Sq E, Toronto ",43.7774482,-79.2810949,950.0
7960,1338000,"9 Donalda Cres, Toronto ",43.786156299999995,-79.2803279,2750.0
7961,583000,"276 Sprucewood Crt, Toronto ",43.7938938,-79.32252690000001,1300.0
7962,620000," 240 Scarlett Rd, Toronto ",43.6757771,-79.5079176,1300.0
7963,1165000,"15 Westglen Cres, Toronto ",43.6486421,-79.5532975,900.0
7965,1950000," 235 St Clair Ave W, Toronto ",43.6855031,-79.40520479999999,2124.0
7966,880000," 30 Church St, Toronto ",43.6490552,-79.3743182,1500.0
7967,675000," 31 Bales Ave, Toronto ",43.7601326,-79.4088886,950.0
7968,980000," 65 Bremner Blvd, Toronto ",43.6428695,-79.3806728,1100.0
7969,452000," 35 Saranac Blvd, Toronto ",43.7227112,-79.4320891,650.0
7972,630000," 1030 King St W, Toronto ",43.641579,-79.4159028,650.0
7973,670000," 256 Royal York Rd, Toronto ",43.6140065,-79.497751,1100.0
7974,517000," 11 Superior Ave, Toronto ",43.6152292,-79.48894859999999,750.0
7976,722000," 386 Yonge St, Toronto ",43.659127000000005,-79.38354009999999,650.0
7977,685000," 1001 Roselawn Ave, Toronto ",43.7011783,-79.4460686,1100.0
7978,1380000,"5 Garnet Ave, Toronto ",43.6690564,-79.4212727,1750.0
7979,650000," 10 Guildwood Pkwy, Toronto ",43.74941389999999,-79.2050119,1700.0
7980,437000," 2 Rean Dr, Toronto ",43.765811,-79.3837757,550.0
7982,2000000,"541 Douglas Ave, Toronto ",43.7209257,-79.4287647,2750.0
7983,675000," 21 Grand Magazine St, Toronto ",43.6364097,-79.40200340000001,750.0
7984,825000," 21 Grand Magazine St, Toronto ",43.6364097,-79.40200340000001,1100.0
7985,720000,"3 Allenvale Ave, Toronto ",43.692623600000005,-79.44444969999999,900.0
7986,350000," 61 Markbrook Lane, Toronto ",43.759262400000004,-79.5853418,750.0
7987,5300000,"111 St Leonards Ave, Toronto ",43.722598299999994,-79.3933177,4250.0
7988,535000," 45 Heron Park Pl, Toronto ",43.7679403,-79.1765958,1300.0
7989,640000," 83 Redpath Ave, Toronto ",43.706540999999994,-79.3919482,650.0
7993,448800," 39 Pemberton Ave, Toronto ",43.7808526,-79.41293420000001,650.0
7995,1998000,"132 Randolph Rd, Toronto ",43.706120299999995,-79.3633365,2250.0
7996,445000," 22 Olive Ave, Toronto ",43.779111,-79.41408919999999,550.0
7998,3050000,"208 Bayview Heights Dr, Toronto ",43.6954709,-79.3715687,2750.0
8002,1025000,"41 Radlett Ave, Toronto ",43.603781,-79.54925809999999,2750.0
8004,575000," 11 Michael Power Pl, Toronto ",43.644617,-79.5304555,1100.0
8006,461000," 50 Charles St E, Toronto ",43.6695496,-79.3837757,250.0
8007,510000," 155 Legion Rd N, Toronto ",43.623782500000004,-79.488316,750.0
8008,1170000,"36 Birchmount Rd, Toronto ",43.6922064,-79.2621963,1750.0
8010,1825000,"26 Queensgrove Rd, Toronto ",43.686794799999994,-79.26869559999999,2750.0
8012,530000," 190 Manitoba St, Toronto ",43.623828499999995,-79.49134029999999,950.0
8014,827224," 68 Broadview Ave, Toronto ",43.6575027,-79.35016390000001,850.0
8015,868000,"6 Chatham Ave, Toronto ",43.6794032,-79.339626,1300.0
8019,1720000,"40 Woodycrest Ave, Toronto ",43.6813549,-79.34277890000001,2750.0
8023,2200000," 533 Richmond St W, Toronto ",43.6468086,-79.40076850000001,2124.0
8024,517000," 18 Mondeo Dr, Toronto ",43.764437799999996,-79.2887569,950.0
8025,650000,"63 Greyabbey Tr, Toronto ",43.7568863,-79.1787052,1300.0
8026,685000," 8 Eglinton Ave E, Toronto ",43.7072789,-79.39797840000001,650.0
8028,533000," 135 Wynford Dr, Toronto ",43.726383500000004,-79.3282119,850.0
8029,622500," 33 Mill St, Toronto ",43.6502401,-79.3609196,550.0
8031,646000," 28 Ted Rogers Way, Toronto ",43.6705872,-79.38060870000001,650.0
8032,945000," 369 Sorauren Ave, Toronto ",43.6498333,-79.44458909999999,1100.0
8033,729000,"27 Edgar Woods Rd, Toronto ",43.8094867,-79.3618759,1900.0
8034,710800,"17 Bushmills Sq, Toronto ",43.8061097,-79.2810765,1300.0
8035,1300000,"180 Davisville Ave, Toronto ",43.6998287,-79.38997140000001,1300.0
8036,1995000,"97 Morningside Ave, Toronto ",43.758264600000004,-79.1820061,2250.0
8037,530000," 25 Maitland St, Toronto ",43.6639646,-79.3830632,650.0
8038,520000," 629 King St W, Toronto ",43.64393870000001,-79.4014775,250.0
8039,525000," 90 Stadium Rd, Toronto ",43.6344756,-79.4015886,650.0
8040,545000," 11 Brunel Crt, Toronto ",43.6394055,-79.3932324,550.0
8041,670000," 10 Park Lawn Rd, Toronto ",43.623242499999996,-79.4838593,950.0
8043,689900," 38 Dan Leckie Way, Toronto ",43.6374864,-79.3981458,850.0
8045,733000," 3058 Lake Shore Blvd W, Toronto ",43.6001283,-79.5100767,1500.0
8046,650000," 16 Brookers Lane, Toronto ",43.626965999999996,-79.4784876,950.0
8047,565500," 285 Mutual St, Toronto ",43.6635783,-79.37818929999999,550.0
8051,403000," 840 Queens Plate Dr, Toronto ",43.720384100000004,-79.6032718,750.0
8055,1036900,"208 Bering Ave, Toronto ",43.6393719,-79.5218786,2250.0
8056,1301313,"376 St John's Rd, Toronto ",43.6629877,-79.4859146,1750.0
8057,387000," 36 Lee Centre Dr, Toronto ",43.78167070000001,-79.2472126,550.0
8058,519000," 81 Townsgate Dr, Vaughan ",43.794223200000005,-79.4421274,1100.0
8060,1053000,"11 Laws St, Toronto ",43.6626473,-79.47377320000001,2250.0
8061,741000," 168 King St E, Toronto ",43.6506965,-79.3711222,750.0
8062,1070000," 15 Grenville St, Toronto ",43.6618822,-79.3841302,850.0
8063,490000," 65 Scadding Ave, Toronto ",43.64898170000001,-79.36521570000001,550.0
8064,679000," 30 Carnation Ave, Toronto ",43.6012975,-79.5253474,1300.0
8067,565000," 725 King St W, Toronto ",43.6432436,-79.4046742,650.0
8068,385000," 1328 Birchmount Rd, Toronto ",43.7485254,-79.286163,650.0
8069,509000," 2315 Sheppard Ave, Toronto ",43.73433120000001,-79.5344579,1100.0
8071,360000," 80 Esther Lorrie Dr, Toronto ",43.731744,-79.5772925,550.0
8073,2076000,"92 Mayfield Ave, Toronto ",43.647979,-79.4834415,2250.0
8074,518215," 215 Fort York Blvd, Toronto ",43.6363456,-79.404535,550.0
8075,880000," 1 Market St, Toronto ",43.646873600000006,-79.3710777,850.0
8076,330000," 236 Albion Rd, Toronto ",43.722179700000005,-79.5439188,850.0
8077,495000," 125 Omni Dr, Toronto ",43.7713085,-79.26071759999999,950.0
8079,869000," 28 Sommerset Way, Toronto ",43.7764497,-79.4125724,1500.0
8081,497900," 88 Grangeway Ave, Toronto ",43.7742215,-79.25013670000001,950.0
8082,515000," 255 Richmond St E, Toronto ",43.6528446,-79.3704469,550.0
8084,782880," 15 Grenville St, Toronto ",43.6618822,-79.3841302,550.0
8086,547000," 36 Park Lawn Rd N, Toronto ",43.623719799999996,-79.48370290000001,550.0
8087,346000," 541 Blackthorn Ave, Toronto ",43.6900692,-79.46422609999999,650.0
8088,545000," 99 The Donway Rd W, Toronto ",43.7338891,-79.3467757,650.0
8089,422000," 140 Simcoe St, Toronto ",43.6495314,-79.38727340000001,250.0
8090,590000," 99 Broadway Ave, Toronto ",43.710662299999996,-79.39348220000001,650.0
8093,970000," 15 Sousa Mendes St, Toronto ",43.661069399999995,-79.4528021,1500.0
8095,785000," 151 Dan Leckie Way, Toronto ",43.639782700000005,-79.3979467,950.0
8096,551000," 15 Iceboat Terr, Toronto ",43.6405271,-79.397104,550.0
8097,815000," 1 Palace Pier Crt, Toronto ",43.631471000000005,-79.4726501,1300.0
8098,455000," 5 Concorde Pl, Toronto ",43.7303213,-79.3272765,750.0
8100,640000," 109 Ossington Ave, Toronto ",43.646484,-79.4195358,650.0
8101,600000," 637 Lake Shore Blvd, Toronto ",43.6351391,-79.4019482,650.0
8102,2295000," 70 Rosehill Ave, Toronto ",43.6870701,-79.3900373,2124.0
8103,932500," 100 Quebec Ave, Toronto ",43.655327299999996,-79.4681912,1100.0
8104,650000," 830 Lawrence Ave W, Toronto ",43.714997100000005,-79.4542277,850.0
8105,367500," 2315 Sheppard Ave W, Toronto ",43.73433120000001,-79.5344579,550.0
8106,530000," 5740 Yonge St, Toronto ",43.7829102,-79.4173942,750.0
8107,621000," 3 Everson Dr, Toronto ",43.757173200000004,-79.4065098,950.0
8109,498000," 15 Zorra St, Toronto ",43.621354,-79.5210872,750.0
8110,517000," 25 Greenview Ave, Toronto ",43.780659,-79.4185845,550.0
8113,552000," 1030 King Street St W, Toronto ",43.641579,-79.4159028,250.0
8115,587000," 150 Sudbury St, Toronto ",43.6415328,-79.4240715,750.0
8118,454000," 233 Beecroft Rd, Toronto ",43.7695357,-79.4161002,550.0
8119,483000," 135 Village Green Sq, Toronto ",43.7774202,-79.2807902,850.0
8120,881000," 70 Temperance St, Toronto ",43.650530100000005,-79.3821482,850.0
8121,555000," 70 Temperance St, Toronto ",43.650530100000005,-79.3821482,250.0
8122,805000,"12 Faversham Cres, Toronto ",43.65983129999999,-79.5743476,1750.0
8123,417000," 100 Leeward Glwy, Toronto ",43.711857200000004,-79.3294906,1100.0
8125,469000," 20 Fashion Roseway, Toronto ",43.7625802,-79.3939447,850.0
8127,878000," 98 Lillian St, Toronto ",43.7070228,-79.3941303,850.0
8128,540000," 235 Sherway Gardens Rd, Toronto ",43.6092614,-79.558998,850.0
8129,718000," 1 Scott St, Toronto ",43.6468809,-79.3748981,650.0
8130,650000," 21 Balmuto St, Toronto ",43.6691531,-79.3873723,550.0
8131,646000," 89 Dunfield Ave, Toronto ",43.70709779999999,-79.3950796,650.0
8132,970000," 2 Anndale Dr, Toronto ",43.7603935,-79.4099069,950.0
8135,733000,"153 Malvern St, Toronto ",43.7983935,-79.2358345,1750.0
8136,960000," 12 Sudbury St, Toronto ",43.6415228,-79.4182776,1300.0
8139,1571000,"12 Wrenson Rd, Toronto ",43.6748909,-79.31685909999999,2750.0
8140,592000," 5168 Yonge St, Toronto ",43.7696635,-79.413783,550.0
8141,635000," 25 Turntable Cres, Toronto ",43.670274799999994,-79.4495842,850.0
8143,875000," 900 Mount Pleasant Rd, Toronto ",43.7115287,-79.3916203,950.0
8144,653500," 21 Widmer St, Toronto ",43.647225899999995,-79.3911003,650.0
8145,980000," 71 Simcoe St, Toronto ",43.646642299999996,-79.3855088,1300.0
8146,615000," 65 Cranborne Ave, Toronto ",43.7240061,-79.3031433,1300.0
8147,1150000,"20 Anvil Mill Way, Toronto ",43.74984439999999,-79.38337729999999,1700.0
8149,1516000,"73 St Germain Ave, Toronto ",43.731269,-79.40610670000001,1300.0
8150,560000," 231 Fort York Blvd, Toronto ",43.6366747,-79.40647,650.0
8152,2017000,"115 Sorauren Ave, Toronto ",43.643362100000004,-79.4420944,2250.0
8154,800000,"39 Goodwood Ave, Toronto ",43.680532799999995,-79.4460615,1300.0
8156,590000," 23 Hollywood Ave, Toronto ",43.7655635,-79.4108921,750.0
8157,1425000,"4 Winston Grove, Toronto ",43.6422977,-79.5034513,1750.0
8158,521000," 10 Parklawn Rd, Toronto ",43.623242499999996,-79.4838593,550.0
8161,515000," 2522 Keele St, Toronto ",43.715099,-79.4797923,850.0
8162,611000," 240 Scarlett Rd, Toronto ",43.6757771,-79.5079176,1100.0
8163,722500,"184 Darlingside Dr, Toronto ",43.7631602,-79.1752887,1750.0
8164,535000," 6055 Kingston Rd, Toronto ",43.7827387,-79.1692474,1300.0
8168,953700,"6 Drury Lane, Toronto ",43.68948220000001,-79.5248537,1300.0
8169,497500," 68 Canterbury Pl, Toronto ",43.77379929999999,-79.4155204,550.0
8170,245000," 100 Lotherton Pathway, Toronto ",43.7064429,-79.46753199999999,750.0
8171,685000," 1791 St.Clair Avenue West St, Toronto ",43.6735473,-79.46191999999999,750.0
8172,558000," 185 Roehampton Ave, Toronto ",43.7089649,-79.3929849,550.0
8175,1025000," 2045 Lake Shore Blvd W, Toronto ",43.6313539,-79.4746095,1500.0
8176,857500," 825 Church St, Toronto ",43.6729415,-79.386777,950.0
8177,1600000," 1 Baxter St, Toronto ",43.67529879999999,-79.3887697,2124.0
8178,380000," 121 Ling Rd, Toronto ",43.7683227,-79.18192320000001,950.0
8179,719150," 988 Sheppard Ave W, Toronto ",43.7514236,-79.4597678,1500.0
8180,620000," 96 St Patrick St, Toronto ",43.6531643,-79.3900311,650.0
8182,550500," 11 Charlotte St, Toronto ",43.646410700000004,-79.39348009999999,250.0
8183,1157000,"232 Sterling Rd, Toronto ",43.6558177,-79.4469407,2250.0
8185,980000," 2181 Yonge St, Toronto ",43.705290500000004,-79.39782740000001,1300.0
8190,640000," 177 Front St E, Toronto ",43.65037120000001,-79.3678027,650.0
8191,870000," 16 Brookers Lane, Toronto ",43.626965999999996,-79.4784876,1100.0
8192,1480000,"22 Malcolm Rd, Toronto ",43.703433700000005,-79.3608132,1750.0
8193,764900," 6 Sonic Way N, Toronto ",43.7196707,-79.3359664,750.0
8194,835000," 770 Bay St, Toronto ",43.6601367,-79.3858692,750.0
8195,960000,"249 Port Royal Tr, Toronto ",43.819189200000004,-79.2915926,2250.0
8197,490000," 70 Forest Manor Rd, Toronto ",43.7751232,-79.3454556,650.0
8199,770000," 30 Elsie Lane, Toronto ",43.660349100000005,-79.4519198,950.0
8201,639000," 28 Ted Rogers Way, Toronto ",43.6705872,-79.38060870000001,650.0
8202,750000," 55 East Liberty St, Toronto ",43.6384523,-79.4128024,950.0
8204,1190000," 55 Harbour Sq, Toronto ",43.6402494,-79.3788734,1700.0
8205,3100000," 10 York St, Toronto ",43.6410976,-79.3812247,2124.0
8206,2675000,"78 Rose Park Dr, Toronto ",43.691249600000006,-79.3850293,2750.0
8208,645000,"8 Tollgate Mews, Toronto ",43.733391299999994,-79.2247054,1750.0
8209,308000," 20 Gilder Dr, Toronto ",43.7365986,-79.25784509999998,1100.0
8210,470000," 1420 Dupont St, Toronto ",43.6666471,-79.4482065,550.0
8214,1190000," 29 Queens Quay E, Toronto ",43.6413595,-79.37251450000001,1100.0
8218,668000," 9 Bogert Ave, Toronto ",43.760306799999995,-79.41160479999999,650.0
8219,590000," 169 Fort York Blvd, Toronto ",43.638512899999995,-79.4008972,750.0
8220,360000," 90 Ling Rd, Toronto ",43.7673699,-79.1838517,1100.0
8221,572500," 1815 Yonge St, Toronto ",43.6960167,-79.3956848,550.0
8222,1473800," 20 Scrivener Sq, Toronto ",43.681070399999996,-79.3897551,1100.0
8223,1230000,"50 Elmartin Dr, Toronto ",43.813429,-79.3179303,2750.0
8224,617000," 24 Wellesley St W, Toronto ",43.664843700000006,-79.3859297,750.0
8225,385000," 36 Venetian Cres, Toronto ",43.7540396,-79.5142113,1500.0
8226,1195000,"65 Muriel Ave, Toronto ",43.6827669,-79.3450993,1750.0
8227,1680000," 8 The Esplanade Ave, Toronto ",43.6461582,-79.3764182,1700.0
8228,217000," 235 Grandravine Dr, Toronto ",43.7485076,-79.5059333,650.0
8230,445000," 8 Lee Centre Dr, Toronto ",43.780863399999994,-79.2475553,850.0
8231,495000," 90 Wingarden Crt, Toronto ",43.8106717,-79.22692059999999,1300.0
8233,456000," 75 Graydon Hall Dr, Toronto ",43.7642991,-79.3440034,1300.0
8234,1685000," 55 Stewart St, Toronto ",43.6432459,-79.4012615,1700.0
8236,579000," 650 Sheppard Ave E, Toronto ",43.768539200000006,-79.3813125,850.0
8237,420000," 700 Humberwood Blvd, Toronto ",43.724568,-79.6160904,750.0
8239,485000," 68 Corporate Dr, Toronto ",43.7803149,-79.2507993,950.0
8241,1245000,"29 Iangrove Terr, Toronto ",43.801345,-79.33386750000001,2750.0
8243,400000," 3231 Eglinton Ave, Toronto ",43.7437506,-79.2131718,1100.0
8244,520000," 60 Brian Harrison Way, Toronto ",43.774003,-79.2575808,1100.0
8245,1350000," 53 High Park Blvd, Toronto ",43.6450934,-79.453705,1900.0
8247,410000," 871 Wilson Ave, Toronto ",43.7304239,-79.4658615,650.0
8248,1195000,"7 Wellesley Ave, Toronto ",43.6696685,-79.36497359999998,1300.0
8249,635700," 1030 King St W, Toronto ",43.641579,-79.4159028,650.0
8250,749000," 1 Lomond Dr, Toronto ",43.6466436,-79.52228659999999,1100.0
8251,385000," 55 Regent Park Blvd, Toronto ",43.6594307,-79.361023,250.0
8255,715000," 131 Beecroft Rd, Toronto ",43.764319799999996,-79.413684,1500.0
8258,3840000,"83 Glen Rd, Toronto ",43.6766724,-79.3749886,4250.0
8259,565000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,750.0
8260,390000," 25 Four Winds Dr, Toronto ",43.7643055,-79.4963125,950.0
8261,468000," 2800 Keele St, Toronto ",43.7286713,-79.4830157,650.0
8262,395000," 40 Homewood Ave, Toronto ",43.6641794,-79.37550590000001,250.0
8263,419000," 80 Alton Towers Cir, Toronto ",43.824079,-79.2737753,1300.0
8265,485020," 35 Raglan Ave, Toronto ",43.684355700000005,-79.41971240000001,850.0
8268,788000," 8 Telegram Mews, Toronto ",43.6404783,-79.3949699,950.0
8270,550900,"6 Sonic Way, Toronto ",43.7196707,-79.3359664,650.0
8272,500000," 50 Lynn Williams St, Toronto ",43.639511600000006,-79.41518420000001,550.0
8274,745000,"28 Croach Cres, Toronto ",43.808739200000005,-79.2601263,1750.0
8275,442000," 52 Forest Manor Rd, Toronto ",43.773013399999996,-79.3458926,250.0
8278,429000," 4978 Yonge St, Toronto ",43.7655809,-79.4125865,550.0
8280,925000,"52 Altamont Rd, Toronto ",43.780690299999996,-79.42764190000001,900.0
8281,405000," 2901 Jane St, Toronto ",43.752122,-79.5153248,1300.0
8282,418000," 30 Grandravine Dr, Toronto ",43.7524566,-79.489915,1300.0
8283,479000," 18 Harrison Garden Blvd, Toronto ",43.7573542,-79.4093577,550.0
8284,422000," 580 Christie St, Toronto ",43.6791739,-79.4248354,650.0
8285,531000," 185 Legion Rd N, Toronto ",43.6246597,-79.48818680000001,950.0
8286,851000,"136 Resurrection Rd, Toronto ",43.64461729999999,-79.5312614,1700.0
8287,490000," 2010 Martin Grove Rd, Toronto ",43.7407901,-79.5940183,1300.0
8288,385500," 725 Don Mills Rd, Toronto ",43.7114495,-79.3333095,950.0
8289,433000," 90 Park Lawn Rd, Toronto ",43.624512200000005,-79.48525649999999,250.0
8290,525000," 225 Sherway Gardens Rd, Toronto ",43.609019200000006,-79.5582253,850.0
8291,745000," 45 Charles St E, Toronto ",43.668717799999996,-79.3839957,650.0
8292,755000," 5 Rosehill Ave, Toronto ",43.686152500000006,-79.39287409999999,850.0
8295,1028000," 2855 Bloor St W, Toronto ",43.649657700000006,-79.499827,1300.0
8296,1130000,"145 Searle Ave, Toronto ",43.7580031,-79.4503267,1750.0
8297,855000," 90 Broadview Ave, Toronto ",43.6579715,-79.3497323,950.0
8298,392000," 6 Rosebank Dr, Toronto ",43.7926645,-79.2372189,650.0
8299,420000," 8 Rosebank Dr, Toronto ",43.792276799999996,-79.2366362,750.0
8300,941500," 139 Merton St, Toronto ",43.696804,-79.39191640000001,1100.0
8302,728888," 100 Upper Madison Ave, Toronto ",43.7641932,-79.4127583,1300.0
8304,1216000,"152 Ascot Ave, Toronto ",43.6789185,-79.4502871,1300.0
